class_id,category,class_name_english,video_path
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_031.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_032.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_033.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_034.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_035.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_036.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_037.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_038.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_039.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_040.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_041.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_042.MOV
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_043.MP4
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_044.mov
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_045.mov
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_046.mp4
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_047.mov
67,Colors,White,SSL400\Dataset - Original\Colors\White\White_048.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_001.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_002.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_003.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_004.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_005.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_006.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_007.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_008.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_009.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_010.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_011.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_012.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_013.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_014.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_015.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_016.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_017.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_018.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_019.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_020.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_021.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_022.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_023.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_024.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_025.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_026.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_027.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_028.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_029.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_030.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_031.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_032.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_033.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_034.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_035.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_036.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_037.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_038.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_039.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_040.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_041.MOV
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_042.MP4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_043.mov
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_044.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_045.mov
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_046.mp4
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_047.mov
68,Colors,Yellow,SSL400\Dataset - Original\Colors\Yellow\Yellow_048.mp4
69,Conjunctions,Or,SSL400\Dataset - Original\Conjunctions\Or\Or_001.mp4
69,Conjunctions,Or,SSL400\Dataset - Original\Conjunctions\Or\Or_002.mp4
69,Conjunctions,Or,SSL400\Dataset - Original\Conjunctions\Or\Or_003.mp4
69,Conjunctions,Or,SSL400\Dataset - Original\Conjunctions\Or\Or_004.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_001.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_002.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_003.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_004.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_005.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_006.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_007.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_008.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_009.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_010.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_011.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_012.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_013.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_014.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_015.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_016.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_017.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_018.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_019.mp4
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_020.mov
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_021.mov
70,Days,Day,SSL400\Dataset - Original\Days\Day\Day_022.mov
71,Days,Day after tomorrow,SSL400\Dataset - Original\Days\Day after tomorrow\Day after tomorrow_001.mov
72,Days,Evening,SSL400\Dataset - Original\Days\Evening\Evening_001.mov
72,Days,Evening,SSL400\Dataset - Original\Days\Evening\Evening_002.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_001.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_002.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_003.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_004.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_005.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_006.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_007.mov
73,Days,Friday,SSL400\Dataset - Original\Days\Friday\Friday_008.mov
74,Days,Good evening,SSL400\Dataset - Original\Days\Good evening\Good evening_001.mov
74,Days,Good evening,SSL400\Dataset - Original\Days\Good evening\Good evening_002.mov
74,Days,Good evening,SSL400\Dataset - Original\Days\Good evening\Good evening_003.mov
74,Days,Good evening,SSL400\Dataset - Original\Days\Good evening\Good evening_004.mov
75,Days,Good morning,SSL400\Dataset - Original\Days\Good morning\Good morning_001.mov
75,Days,Good morning,SSL400\Dataset - Original\Days\Good morning\Good morning_002.mov
75,Days,Good morning,SSL400\Dataset - Original\Days\Good morning\Good morning_003.mov
75,Days,Good morning,SSL400\Dataset - Original\Days\Good morning\Good morning_004.mov
76,Days,Good night,SSL400\Dataset - Original\Days\Good night\Good night_001.mov
76,Days,Good night,SSL400\Dataset - Original\Days\Good night\Good night_002.mov
76,Days,Good night,SSL400\Dataset - Original\Days\Good night\Good night_003.mov
76,Days,Good night,SSL400\Dataset - Original\Days\Good night\Good night_004.mov
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_001.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_002.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_003.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_004.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_005.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_006.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_007.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_008.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_009.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_010.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_011.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_012.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_013.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_014.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_015.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_016.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_017.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_018.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_019.mp4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_020.mov
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_021.mov
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_022.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_023.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_024.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_025.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_026.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_027.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_028.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_029.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_030.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_031.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_032.MOV
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_033.MP4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_034.MP4
77,Days,Hour,SSL400\Dataset - Original\Days\Hour\Hour_035.MP4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_001.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_002.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_003.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_004.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_005.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_006.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_007.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_008.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_009.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_010.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_011.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_012.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_013.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_014.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_015.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_016.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_017.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_018.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_019.mp4
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_020.mov
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_021.mov
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_022.mov
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_023.mov
78,Days,Monday,SSL400\Dataset - Original\Days\Monday\Monday_024.mov
79,Days,Morning,SSL400\Dataset - Original\Days\Morning\Morning_001.mov
79,Days,Morning,SSL400\Dataset - Original\Days\Morning\Morning_002.mov
80,Days,Night,SSL400\Dataset - Original\Days\Night\Night_001.mov
80,Days,Night,SSL400\Dataset - Original\Days\Night\Night_002.mov
80,Days,Night,SSL400\Dataset - Original\Days\Night\Night_003.mov
81,Days,Saturday,SSL400\Dataset - Original\Days\Saturday\Saturday_001.mov
81,Days,Saturday,SSL400\Dataset - Original\Days\Saturday\Saturday_002.mov
81,Days,Saturday,SSL400\Dataset - Original\Days\Saturday\Saturday_003.mov
82,Days,Seconds,SSL400\Dataset - Original\Days\Seconds\Seconds_001.mov
82,Days,Seconds,SSL400\Dataset - Original\Days\Seconds\Seconds_002.mov
83,Days,Sunday,SSL400\Dataset - Original\Days\Sunday\Sunday_001.mov
83,Days,Sunday,SSL400\Dataset - Original\Days\Sunday\Sunday_002.mov
83,Days,Sunday,SSL400\Dataset - Original\Days\Sunday\Sunday_003.mov
83,Days,Sunday,SSL400\Dataset - Original\Days\Sunday\Sunday_004.mov
84,Days,Thursday,SSL400\Dataset - Original\Days\Thursday\Thursday_001.mov
84,Days,Thursday,SSL400\Dataset - Original\Days\Thursday\Thursday_002.mov
84,Days,Thursday,SSL400\Dataset - Original\Days\Thursday\Thursday_003.mov
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_001.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_002.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_003.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_004.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_005.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_006.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_007.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_008.mp4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_009.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_010.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_011.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_012.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_013.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_014.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_015.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_016.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_017.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_018.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_019.MOV
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_020.MP4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_021.MP4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_022.MP4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_023.MP4
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_024.mov
85,Days,Time,SSL400\Dataset - Original\Days\Time\Time_025.mov
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_001.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_002.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_003.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_004.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_005.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_006.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_007.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_008.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_009.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_010.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_011.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_012.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_013.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_014.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_015.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_016.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_017.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_018.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_019.mp4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_020.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_021.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_022.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_023.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_024.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_025.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_026.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_027.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_028.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_029.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_030.MOV
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_031.MP4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_032.MP4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_033.MP4
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_034.mov
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_035.mov
86,Days,Today,SSL400\Dataset - Original\Days\Today\Today_036.mov
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_001.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_002.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_003.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_004.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_005.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_006.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_007.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_008.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_009.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_010.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_011.MOV
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_012.MP4
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_013.MP4
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_014.MP4
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_015.mov
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_016.mov
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_017.mov
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_018.mov
87,Days,Tomorrow,SSL400\Dataset - Original\Days\Tomorrow\Tomorrow_019.mov
88,Days,Tuesday,SSL400\Dataset - Original\Days\Tuesday\Tuesday_001.mov
88,Days,Tuesday,SSL400\Dataset - Original\Days\Tuesday\Tuesday_002.mov
88,Days,Tuesday,SSL400\Dataset - Original\Days\Tuesday\Tuesday_003.mov
88,Days,Tuesday,SSL400\Dataset - Original\Days\Tuesday\Tuesday_004.mov
88,Days,Tuesday,SSL400\Dataset - Original\Days\Tuesday\Tuesday_005.mov
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_001.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_002.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_003.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_004.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_005.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_006.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_007.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_008.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_009.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_010.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_011.MOV
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_012.MP4
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_013.MP4
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_014.MP4
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_015.mov
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_016.mov
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_017.mov
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_018.mov
89,Days,Wednesday,SSL400\Dataset - Original\Days\Wednesday\Wednesday_019.mov
90,Days,Week,SSL400\Dataset - Original\Days\Week\Week_001.mov
90,Days,Week,SSL400\Dataset - Original\Days\Week\Week_002.mov
90,Days,Week,SSL400\Dataset - Original\Days\Week\Week_003.mov
90,Days,Week,SSL400\Dataset - Original\Days\Week\Week_004.mov
90,Days,Week,SSL400\Dataset - Original\Days\Week\Week_005.mov
90,Days,Week,SSL400\Dataset - Original\Days\Week\Week_006.mov
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_001.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_002.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_003.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_004.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_005.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_006.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_007.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_008.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_009.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_010.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_011.MOV
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_012.MP4
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_013.MP4
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_014.MP4
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_015.mov
91,Days,Yesterday,SSL400\Dataset - Original\Days\Yesterday\Yesterday_016.mov
92,Determiner,No,SSL400\Dataset - Original\Determiner\No\No_001.mov
92,Determiner,No,SSL400\Dataset - Original\Determiner\No\No_002.mov
92,Determiner,No,SSL400\Dataset - Original\Determiner\No\No_003.mov
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_001.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_002.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_003.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_004.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_005.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_006.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_007.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_008.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_009.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_010.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_011.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_012.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_013.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_014.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_015.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_016.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_017.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_018.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_019.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_020.MOV
93,Greetings,Alright,SSL400\Dataset - Original\Greetings\Alright\Alright_021.MOV
94,Greetings,Ayubowan,SSL400\Dataset - Original\Greetings\Ayubowan\Ayubowan_001.mov
94,Greetings,Ayubowan,SSL400\Dataset - Original\Greetings\Ayubowan\Ayubowan_002.mov
94,Greetings,Ayubowan,SSL400\Dataset - Original\Greetings\Ayubowan\Ayubowan_003.mov
94,Greetings,Ayubowan,SSL400\Dataset - Original\Greetings\Ayubowan\Ayubowan_004.mov
95,Greetings,Hello,SSL400\Dataset - Original\Greetings\Hello\Hello_001.mp4
95,Greetings,Hello,SSL400\Dataset - Original\Greetings\Hello\Hello_002.mp4
